,X.name,z,LogFlux1.100m,LogEnergy_Flux100,LogSignificance,Lognu,Lognufnu,Gaia_G_Magnitude,PL_Index,LogVariability_Index,LogPivot_Energy,LP_Index,LP_beta
1247,4FGL J2143.5+1743,0.211,-8.31515463835559,-10.1402614338029,1.96684997048106,13.6354837468149,-11.0,15.9981,2.4942126,2.42855203479943,2.60307516157593,2.450429,0.037897635
1248,4FGL J2144.3-7802,0.732,-10.0282604091122,-11.4145392704915,0.659157032585161,13.1461280356782,-11.8239087409443,18.3841,3.060905,1.42244363887925,2.49844727298695,2.7829688,0.25075087
1249,4FGL J2145.0-3356,1.36,-8.85698519974591,-10.8356471442156,1.59556767612794,12.9698816437465,-12.0277971616209,19.4562,2.2998946,2.46828277231866,2.80534427322936,2.1636589,0.11776898
1250,4FGL J2145.5+1006,2.82632,-9.98296666070122,-11.8728952016352,0.773372527466354,14.2600713879851,-12.3251388592622,19.4631,1.7872863,1.31267549340895,3.89272395697526,1.709229,0.09196067
1251,4FGL J2145.7+0718,0.237,-9.6458915608526,-11.5451551399915,0.909781889206281,13.6253124509617,-11.478861916296,18.4293,2.0777965,0.496279822750283,3.57071993718354,2.1022873,-0.020959003
1252,4FGL J2146.4-1528,0.698,-9.67571754470231,-11.241088107602,0.888876575172451,12.9951962915972,-11.5734887386354,17.281,2.7959394,1.57003121006351,2.62794278783555,2.7249594,0.12373644
1253,4FGL J2146.5-1344,0.42,-8.86327943284359,-10.8728952016352,1.58860838708662,14.1643528557844,-11.6615435063954,17.2872,1.7213472,1.54186880184827,3.45338355578282,1.4950066,0.13823546
1254,4FGL J2147.1+0931,1.113,-8.7594507517174,-10.6252516539899,1.61257810069809,12.4099331233313,-11.8153085691824,18.4391,2.5378983,2.75859979190209,2.60852795901644,2.4323835,0.09991396
1255,4FGL J2147.3-7536,1.138,-8.34969247686806,-10.1624115617645,1.9885931996931,12.8048206787212,-10.4921441283042,17.1645,2.44087,3.44142772269317,2.68948594233808,2.3662047,0.06735417
1256,4FGL J2148.6+0652,0.99,-9.60906489289662,-11.2588484011482,0.965406989564885,12.5301996982031,-10.7825160557861,16.014,2.8035858,1.59486670015494,2.64042369283563,2.6575513,0.24035425
1257,4FGL J2150.1-1410,0.229,-9.44249279809434,-11.2949920406667,1.16453129630543,14.4800069429572,-11.6861327796308,18.3796,1.7779857,1.09057838129742,3.65674580517905,1.6083375,0.14216752
1258,4FGL J2150.7-2810,0.865,-9.93930215964639,-11.4685210829577,0.657414332622474,12.399673721481,-12.0245681914907,18.865,2.1577048,1.352961271918,3.52099754315558,2.1433206,0.1625797
1259,4FGL J2150.8+1118,0.494635,-9.72584215073632,-11.6757175447023,0.801559273468097,14.4502491083194,-12.2915790998653,20.5023,2.082938,1.08517758273217,3.44386347918279,2.0147858,0.043940652
1260,4FGL J2151.7-2749,1.485,-9.87614835903291,-11.2153827073671,0.61570118115129,13.0755469613925,-11.5816987086803,19.067545,2.7142756,1.43323664422299,2.80390804241935,2.169514,0.5326179
1261,4FGL J2151.8-3027,2.345,-9.0,-10.4609239012072,1.6691380111264,12.2304489213783,-11.8664610916298,17.4798,2.8536994,2.98397742758383,2.48645802344496,2.7489495,0.18507347
1262,4FGL J2152.0-1205,0.121,-9.68613277963085,-11.6090648928966,0.825833410499433,14.456366033129,-12.1260984021355,18.1253,2.0671723,0.84161292058212,3.50477768270753,1.884256,0.21194665
1263,4FGL J2152.5+1737,0.874,-9.81247927916354,-11.7904849854574,0.64851656300077,13.3598354823399,-11.5654310959658,19.7465,2.2703016,1.11512812707974,3.30913623859537,2.2369971,0.036048003
1264,4FGL J2153.1-0041,0.341,-9.78251605578609,-11.6382721639824,0.890368721454394,14.4800069429572,-11.9746941347352,18.9603,1.7906743,1.19567865924758,3.88693533913907,1.7851553,0.005923538
1265,4FGL J2153.8-1137,1.582,-9.18045606445813,-10.9788107009301,1.27765917248442,12.7596678446896,-11.7746907182741,19.7562,2.5523343,1.71586571729423,2.80612466577431,2.527043,0.062999584
1266,4FGL J2156.3-0036,0.495,-9.32330639037513,-11.1617807780924,1.12366400481504,12.5502283530551,-11.7077439286435,18.2502,2.249129,1.81436251536167,3.16727458270417,2.2324665,0.027355049
1267,4FGL J2156.9-0854,1.017,-9.56224943717961,-11.5346171485516,0.978492767882309,14.2405492482826,-12.2125395254816,18.9335,2.0869882,0.892360187196964,3.32368652803711,1.805284,0.22111155
1268,4FGL J2157.5+3127,1.486,-8.52870828894106,-10.478861916296,1.76568767670399,12.9698816437465,-11.5528419686578,20.4985,2.3106365,3.19970176452142,2.83367444985518,2.171424,0.13661751
1269,4FGL J2158.1-1501,0.672,-9.03338901331807,-11.0213630516155,1.41737572261876,12.8802417758955,-11.4559319556497,17.1907,2.1813343,1.49953040598997,3.09540868812419,2.13659,0.06865483
1270,4FGL J2158.8-3013,0.116,-7.68824613894425,-9.66958622665081,2.35148438383393,15.7551122663951,-9.84771165561694,13.9053,1.8506614,2.81693925676496,3.04869139287569,1.7667894,0.04096861
1271,4FGL J2200.3+1029,0.172,-9.6903698325741,-11.4436974992327,0.864128858359175,13.0413926851582,-12.4894549897934,20.1272,2.5493205,0.884099732119657,2.90025239420509,2.5358047,0.030023538
1272,4FGL J2201.5-8339,1.865,-8.8153085691824,-10.6458915608526,1.55556422443096,12.8998205024271,-11.8996294548824,19.1609,2.5543993,2.59381398992263,2.88994871695175,2.4912996,0.14832652
1273,4FGL J2202.7+4216,0.069,-7.63638802010786,-9.69464863055338,2.30989062342093,13.5865873046718,-10.1140736601986,13.8439,2.202462,3.54696688037684,2.90099724505486,2.143189,0.060223952
1274,4FGL J2202.7-5637,0.0489,-9.94309514866353,-11.8728952016352,0.796507033164294,16.6404814369704,-12.1174754620451,18.4278,1.8837754,0.754296798413622,3.60306803405326,1.8076575,0.07208805
1275,4FGL J2203.4+1725,1.076,-8.55129368009492,-10.4461169733561,1.7922036903643,13.0934216851622,-10.9956786262174,18.6102,2.3208747,2.974487098907,2.77791304692932,2.2314465,0.074738406
1276,4FGL J2204.3+0438,0.027,-9.42250820016277,-11.4485500020271,1.09686845772399,14.4393326938303,-11.3746875490383,16.7508,2.3812492,1.29226234199174,3.02236992515597,2.3347106,0.12412771
1277,4FGL J2204.5+3634,0.073,-9.84466396253494,-11.6595558851599,0.606961255416962,14.5502283530551,-12.2958494831602,18.3832,2.2258303,1.14915263895191,3.48812707282072,2.206579,-0.03809857
1278,4FGL J2206.8-0032,1.053,-9.05700040663396,-11.0034883278458,1.3638908164612,12.8401060944568,-11.7825160557861,18.8257,2.247336,1.99652331739444,3.08851299906709,2.1881096,0.07689807
1279,4FGL J2207.5-5346,1.215,-9.20065945054642,-11.0798766737093,1.40319070641877,12.6803355134146,-11.8239087409443,18.0056,2.4354997,1.91688139974375,2.87012421621581,2.4141512,0.030246938
1280,4FGL J2209.7-0451,0.3967,-9.53165266958784,-11.4100503986743,1.05001201654818,15.4996870826184,-12.0520763801683,18.2641,1.8560591,0.968198929848457,3.66686380892462,1.8916156,-0.040185597
1281,4FGL J2211.0-0003,0.362,-9.68193666503724,-11.6536470255494,0.890398845181977,14.3344537511509,-12.1745738822322,18.2828,1.9540116,0.913317307743428,3.55097209659079,1.8321719,0.10644367
1282,4FGL J2212.0+2356,1.125,-8.90657831483776,-10.9586073148418,1.47380202946656,11.9201233262907,-12.1018235165023,19.288,2.2121663,0.869399964511977,3.00804016707448,2.1189156,0.09682817
1283,4FGL J2212.8+0647,1.12,-9.37571790416433,-11.181774106386,0.94443084983048,12.5899496013257,-11.7931741239682,19.0887,2.486292,1.27612878635937,2.9515037964862,2.4282677,0.15211463
1284,4FGL J2212.9-2526,1.833,-9.26600071346161,-11.2848326421515,1.28543319106274,12.9498777040369,-11.6903698325741,19.2274,2.2551353,1.88943085088627,3.05052177788421,2.1583288,0.12756987
1285,4FGL J2216.8+3103,2.462,-9.72353819582676,-11.5171264163912,0.774178010803892,12.0569048513365,-12.4202164033832,20.586508,2.5769367,1.01900643537576,2.92257357884291,2.4671595,0.22236349
1286,4FGL J2216.9+2421,0.505,-9.16430942850757,-11.0665127121513,1.28818485934417,13.0413926851582,-11.5243288116756,18.2931,2.284452,1.61560321370354,3.08751344926186,2.2390933,0.055580407
1287,4FGL J2219.2+1806,1.071,-8.84771165561694,-10.8538719643218,1.55502149549516,12.3747483460101,-12.4534573365219,19.5256,2.2830312,2.72879321176682,2.89190341536311,2.1778576,0.083628595
1288,4FGL J2219.2-0342,0.901,-9.47625353318844,-11.3362990746104,1.08362335984401,13.3201462861111,-11.1051303432547,17.7822,2.6821742,1.94665185704437,2.70421428306736,2.619525,0.126423
1289,4FGL J2220.5+2813,0.148,-9.60730304674033,-11.4975728800156,0.967070926356953,15.6998377258672,-12.0447934624581,18.367,1.9862988,0.829763662643324,3.49817249513846,1.940159,0.041228075
1290,4FGL J2221.5-5225,0.34,-9.07160414774329,-11.0515870342214,1.49517376653769,15.9052560487485,-11.1290111862394,16.4199,1.7747129,1.56549929916423,3.36419974079645,1.608721,0.10364777
1291,4FGL J2221.9-3504,0.298,-9.89962945488244,-11.600326278519,0.832155457579268,12.8597385661971,-12.4449055514217,19.5167,2.676793,1.66545587179759,2.71251392129546,2.561504,0.23453373
1292,4FGL J2224.0-1127,0.115,-9.77989191195995,-11.6345120151091,0.692139712302226,13.399673721481,-12.0114410431214,18.6756,2.1059427,1.14411043243185,3.44451122446106,1.8506451,0.3867253
1293,4FGL J2225.5-1114,0.997,-9.65169513695184,-11.5883802940368,0.804774626088782,12.7250945210815,-12.1197582241045,19.5026,2.2698958,1.27931215575516,3.2354758486408,1.4532145,0.56898236
1294,4FGL J2225.6+2120,1.959,-9.68193666503724,-11.3251388592622,0.945323648403192,13.0253058652648,-11.3053948010664,17.3269,2.8110652,1.39632795944792,2.66523820399306,2.6508265,0.28065735
1295,4FGL J2225.7-0457,1.404,-8.99139982823808,-10.8601209135988,1.45486956075712,12.9599948383284,-10.8860566476932,18.3921,2.4254725,2.35057698810746,2.88844787575539,2.3724704,0.07936614
1296,4FGL J2226.8+0051,2.262,-9.56863623584101,-11.5142785735184,0.736122292238359,12.7596678446896,-11.8569851997459,19.9931,2.5434813,1.18580627741534,2.89374983682224,2.5344553,0.23811914
1297,4FGL J2227.9+0036,2.145,-9.06048074738138,-11.1260984021355,1.2601119043385,14.1958996524092,-11.8068754016455,18.3553,2.0423825,1.25683344623687,3.39386702128698,1.9566466,0.12702918
