"Index","X.name","z","InvRedshift","Label","LabelNo","LogFlux1.100m","LogEnergy_Flux100","LogSignificance","Lognu","Lognufnu","Gaia_G_Magnitude","PL_Index","LogVariability_Index","LogPivot_Energy","LP_Index","LP_beta","LogFlux1.100mSqr","LogFlux1.100mLogEnergy_Flux100","LogFlux1.100mLogSignificance","LogFlux1.100mLognu","LogFlux1.100mLognufnu","LogFlux1.100mGaia_G_Magnitude","LogFlux1.100mPL_Index","LogFlux1.100mLogVariability_Index","LogFlux1.100mLogPivot_Energy","LogFlux1.100mLP_Index","LogFlux1.100mLP_beta","LogEnergy_Flux100Sqr","LogEnergy_Flux100LogSignificance","LogEnergy_Flux100Lognu","LogEnergy_Flux100Lognufnu","LogEnergy_Flux100Gaia_G_Magnitude","LogEnergy_Flux100PL_Index","LogEnergy_Flux100LogVariability_Index","LogEnergy_Flux100LogPivot_Energy","LogEnergy_Flux100LP_Index","LogEnergy_Flux100LP_beta","LogSignificanceSqr","LogSignificanceLognu","LogSignificanceLognufnu","LogSignificanceGaia_G_Magnitude","LogSignificancePL_Index","LogSignificanceLogVariability_Index","LogSignificanceLogPivot_Energy","LogSignificanceLP_Index","LogSignificanceLP_beta","LognuSqr","LognuLognufnu","LognuGaia_G_Magnitude","LognuPL_Index","LognuLogVariability_Index","LognuLogPivot_Energy","LognuLP_Index","LognuLP_beta","LognufnuSqr","LognufnuGaia_G_Magnitude","LognufnuPL_Index","LognufnuLogVariability_Index","LognufnuLogPivot_Energy","LognufnuLP_Index","LognufnuLP_beta","Gaia_G_MagnitudeSqr","Gaia_G_MagnitudePL_Index","Gaia_G_MagnitudeLogVariability_Index","Gaia_G_MagnitudeLogPivot_Energy","Gaia_G_MagnitudeLP_Index","Gaia_G_MagnitudeLP_beta","PL_IndexSqr","PL_IndexLogVariability_Index","PL_IndexLogPivot_Energy","PL_IndexLP_Index","PL_IndexLP_beta","LogVariability_IndexSqr","LogVariability_IndexLogPivot_Energy","LogVariability_IndexLP_Index","LogVariability_IndexLP_beta","LogPivot_EnergySqr","LogPivot_EnergyLP_Index","LogPivot_EnergyLP_beta","LP_IndexSqr","LP_IndexLP_beta","LP_betaSqr"
"273","4FGL J0153.5-5107",1.582,0.387296669248644,"FSRQ",3,-10.3410351573356,-11.4145392704915,0.67334692052591,12.9201233262907,-12.2580609222708,18.767353,3.2412739,1.13846769872128,2.38727853301829,3.3003483,-0.06155431,106.93700812525,118.03815190094,-6.96310417824207,-133.607449554284,126.761038957964,-194.073857183127,-33.5181273544542,-11.7729344979677,-24.6869312402946,-34.1290178017527,0.636535283795532,130.291706757593,-7.68594486700751,-147.477255087539,139.920117777337,-214.220687821676,-36.9976482179691,-12.9950842552402,-27.2496845647386,-37.6719552766499,0.702614088763008,0.453396075381726,8.69972525457283,-8.25392757363004,12.6369393489727,2.18250179914601,0.766583719052196,1.60746664864548,2.22227936446792,-0.0414474050835972,166.929586766562,-158.375658856924,242.476515268032,41.8776585222873,14.7091430704774,30.8439330608028,42.6409070557139,-0.79528927646473,150.260057574102,-230.051356423762,-39.7317329319663,-13.9554064089629,-29.2634056961675,-40.4558705261129,0.754536482008343,352.213538626609,60.8301314509867,21.366025181,44.8028989384765,61.9388015690499,-1.15521146444143,10.5058564948212,3.69008563785836,7.73782360110248,10.6973328056994,-0.199514378435509,1.29610870103174,2.71783949769206,3.7573399340797,-0.0700775936520765,5.69909879420997,7.87885064807342,-0.146947282877753,10.8922989013129,-0.203150662366173,0.0037889330795761
"274","4FGL J0153.9+0823",0.681,0.594883997620464,"BLL",2,-8.79048498545737,-10.8041003475908,1.58185912827648,14.9498777040369,-11.3990271043133,17.7467,1.9525654,1.64279654448092,3.17231567067616,1.8215706,0.07988183,77.2726262795514,94.9732818868714,-13.9053089162231,-131.41667549176,100.202976609287,-156.002099891416,-17.1639968318236,-14.4409783584208,-27.8861932722099,-16.0124890092506,-0.702200027225858,116.728584320811,-17.0905647576515,-161.519978898624,123.156232699907,-191.737127638589,-21.0957125168337,-17.7489387172472,-34.27401684022,-19.6804315526211,-0.863051307269187,2.50227830171162,23.6486005127477,-18.0316550784289,28.0727793917842,3.08868340154682,2.5986727097882,5.01815650143361,2.88146808141006,0.12636180196893,223.498843365659,-170.414061154485,265.310994650231,29.1906139391338,24.5596074326041,47.4257313152083,27.2322576992691,1.19422358927466,129.937818924868,-202.295114312116,-22.2573459175442,-18.7262823374101,-36.1613123134752,-20.7641326418202,-0.910575145312143,314.94536089,34.65159238418,29.1542174359395,56.2981345127886,32.32686696702,1.417638872461,3.81251164127716,3.207667691993,6.19415381644007,3.55673572721724,0.155974497346682,2.69878048655845,5.21146922178947,2.99246988720803,0.131229594290812,10.0635867144175,5.77859695962298,0.253410381111289,3.31811945078436,0.145510393002198,0.0063811067641489
"281","4FGL J0156.8-4744",0.29,0.775193798449612,"BLL",2,-9.53461714855158,-11.542118103266,1.1260874883518,15.3502480183342,-11.7033348097385,17.9795,2.192839,1.37958216315224,3.2074862027353,2.2292454,-0.027327925,90.9089241694539,110.049677198008,-10.7368130772084,-146.358737990129,111.586816772173,-171.427649022383,-20.9078803334127,-13.1537877506272,-30.5821529523426,-21.2550014191697,0.260561302339332,133.220490309741,-12.9974347851666,-177.174375542038,135.081272576066,-207.521512437671,-25.3100067194477,-15.9233002602623,-37.021184566567,-25.7302136879625,0.315422137867196,1.26807303142246,17.2857222365431,-13.1789789012385,20.2464899968211,2.46932856186986,1.55353021307904,3.61191008196123,2.5103253534058,-0.0307736344251163,235.630114224372,-179.649091971089,275.989784245639,33.6606225142759,21.1769283660568,49.2357087273717,34.2194697837305,-0.419490426576435,136.968045668836,-210.420108211693,-25.6635290008521,-16.1457119529139,-37.5382849282279,-26.0896052892694,0.319827855930422,323.26242025,39.4261488005,24.8041975023957,57.6689981820793,40.0807176693,-0.4913424275375,4.808542879921,3.02520157106459,7.03350083731987,4.8883762536906,-0.059925739729075,1.90324694488781,4.42499075385053,3.07542719112918,-0.0377011178859622,10.2879677407373,7.15027386301113,-0.0876539423868851,4.96953505342116,-0.060920651097795,0.000746815484805625
"284","4FGL J0157.7-4614",2.287,0.304228780042592,"FSRQ",3,-9.2839966563652,-11.2395775165768,1.2882752556249,12.4393326938303,-12.6595558851599,19.4631,2.4454005,2.09049619691517,2.88073826994316,2.239498,0.2259092,86.1925939154002,104.348200082856,-11.9603431656996,-115.486723136934,117.531274508893,-180.695355322502,-22.7030900654738,-19.4081597023046,-26.7447644660156,-20.7914919439366,-2.09734025744214,126.328102751138,-14.4796695982838,-139.812844066793,142.28805969669,-218.757021162886,-27.4852684788256,-23.496294053337,-32.3782810899954,-25.1710113692187,-2.53912396510785,1.6596531342554,16.0252845059474,-16.3089925940521,25.073830127753,3.15034895424276,2.69313452246377,3.71118383109946,2.88508985842145,0.291033232378017,154.736997867794,-157.476427411641,242.107976153288,30.4191503891589,26.0043776886147,35.834461743672,27.8578606891675,2.81015969739704,160.264355209486,-246.394202148455,-30.9576842913479,-26.4647534325617,-36.4688671188642,-28.3510500857038,-2.85991014237176,378.81226161,47.59507447155,40.6875365301796,56.0680970217307,43.5875735238,4.39689335052,5.97998360540025,5.11210044518445,7.04455880568814,5.476469528949,0.5524384706346,4.37017434931678,6.02217239762415,4.68166205199912,0.472262323448148,8.29865297991511,6.45140759406117,0.650785277972243,5.015351292004,0.5059232015816,0.05103496664464
"286","4FGL J0158.8+0101",1.61,0.383141762452107,"FSRQ",3,-9.60032627851896,-11.430626090385,0.9686915932701,13.4899584794248,-12.5316526695878,20.182,2.5186286,0.428841082287332,2.95141314940348,2.5491421,-0.06706161,92.1662646540217,109.737740035447,-9.29975535865135,-129.508002886152,120.307954437116,-193.75378495307,-24.1796563344094,-4.11701431159159,-28.3345292169846,-24.472595890309,0.64381333676279,130.659212818189,-11.0727513995698,-154.198671353123,143.244635960633,-230.692895756149,-28.7895017871497,-4.9019220638225,-33.7365001490766,-29.1382901963587,0.766556188929221,0.938363402872166,13.0676093725815,-12.1393065908106,19.5501337353772,2.43977435138964,0.41541475126059,2.85900910609398,2.46933252232089,-0.0649620178381581,181.978979776606,-169.051474191313,272.254342031752,33.9761952390919,5.78504839432772,39.8144408410814,34.3878210871538,-0.904658334463381,157.042318631188,-252.913814177622,-31.5625788188903,-5.37408749367499,-36.9860844727788,-31.9449634026238,0.840392803983359,407.313124,50.8309624052,8.65487072272294,59.565420181261,51.4467858622,-1.35343741302,6.34349002473796,1.08009141470383,7.43351356850368,6.42034219852406,-0.168903288908046,0.183904673857371,1.26568720926725,1.0931768570682,-0.028758773412331,8.71083957847176,7.523571513638,-0.197926517574168,6.49812544599241,-0.170949573344781,0.0044972595357921
"288","4FGL J0159.5+1046",0.195,0.836820083682008,"BLL",2,-9.00305075150462,-11.0181813928293,1.42809332340783,15.8000293592441,-11.5287082889411,17.4637,1.9946089,1.53400039048996,3.33580185005454,1.9612237,0.031407524,81.0549228341679,99.1972462689264,-12.8571966685256,-142.248466196538,103.793545824628,-157.226577409051,-17.9575651561028,-13.810683368409,-30.0323933530041,-17.6569965061537,-0.282763532551099,121.400321205291,-15.734991283196,-174.087589492181,127.025399152568,-192.418214389954,-21.9769626679518,-16.9018945590894,-36.7544698744367,-21.6091184785159,-0.346053796531641,2.03945054036202,22.5639164375842,-16.4640713349532,24.9397933719973,2.84848765289984,2.19069571576372,4.76383635027438,2.8008104716792,0.0448528753291712,249.640927752977,-182.15392943943,275.926972721032,31.5148791802097,24.2372512068334,52.7057671674827,30.9873920400454,0.496239801301165,132.911114811498,-201.33390294558,-22.9952641586256,-17.6850430170804,-38.4574864389888,-22.6103759266577,-0.362088182273915,304.98081769,34.83325144693,26.7893226193995,58.2554427687976,34.25022232969,0.5484915768788,3.97846466395921,3.05973083147475,6.65362005875526,3.91187424691093,0.0626457268973636,2.35315719802336,5.11712134058081,3.00851792163817,0.0481791540803228,11.1275739828273,6.54225364683082,0.104769276664833,3.84639840144169,0.0615971804271188,0.000986432563810576
"292","4FGL J0201.1+0036",0.298632,0.77004108939253,"BLL",2,-10.0083309926201,-11.9355420107731,0.73097166102727,16.9100905455941,-11.5985994592185,18.2085,1.8820838,1.00683488612926,3.73570335731126,1.8167006,0.058941804,100.166689257839,119.454855020139,-7.31580632978619,-169.24178329548,116.082622438682,-182.236694879122,-18.8365176262481,-10.0767367952985,-37.388155690213,-18.1821409192914,-0.589909083734137,142.457163090929,-8.72454296887557,-201.831096112915,138.435571111632,-217.328316703162,-22.4636902626954,-12.0171200813077,-44.5876443609746,-21.6833063322967,-0.703502377832753,0.534319569224967,12.3607969742344,-8.47824751229491,13.3098974898151,1.37574992147852,0.735967769094105,2.73069328819896,1.32795665517124,0.0430847883738238,285.95116226019,-196.133367057462,307.90738369945,31.8262074723958,17.0256690889086,63.1710820236131,30.7205716402351,0.996711242560659,134.527509415383,-211.193098253179,-21.8295361448838,-11.6778745657811,-43.3289269399109,-21.0711825967218,-0.68364237599976,331.54947225,34.2699228723,18.3329530240846,68.021554581602,33.0793928751,1.073241838134,3.54223943022244,1.89494762845872,7.03090677040113,3.41918276871028,0.110933414451175,1.01371648792691,3.76123646437116,1.82911754173195,0.059344664518593,13.9554795738266,6.78665453064938,0.220189095088782,3.30040107004036,0.107079610691882,0.00347413625877442
"294","4FGL J0202.4+0849",0.629,0.613873542050338,"FSRQ",3,-9.7281583934635,-11.6777807052661,0.894631714379527,15.7403626894942,-12.1118205060817,19.1358,1.8334899,1.12859091057039,3.68232652119073,1.6604168,0.22438219,94.6370657283144,113.60330038496,-8.70311902129984,-153.124741413963,117.825708316362,-186.156093385639,-17.8364801600156,-10.979111139452,-35.8222556545949,-16.1527976295678,-2.18282548499222,136.370562200285,-10.4473129725004,-183.812503709266,141.439183811567,-223.463676019831,-21.4110929775202,-13.1794371595976,-43.0014015996507,-19.3899832697396,-2.62028600898735,0.800365904373652,14.0818276578578,-10.835618743613,17.1194935600238,1.64029821253455,1.00967322115674,3.29432608855806,1.48546152836857,0.200739423315933,247.759017596822,-190.644447595779,301.204432353624,28.8597960135245,17.7644302604445,57.9611549846857,26.1355626477294,3.53185705166301,146.696195971541,-231.769374840278,-22.2069005685136,-13.6692905336238,-44.5996778694463,-20.1106702468825,-2.71767681004151,366.17884164,35.08529602842,21.5964899464929,70.4642638442016,31.77340380144,4.293732711402,3.36168521340201,2.06926003576261,6.75150848510534,3.04435743259032,0.411402479104881,1.2737174434221,4.15584024156814,1.87393130823837,0.253235700127878,13.5595286086646,6.11419681887064,0.826248489119857,2.75698394972224,0.372567957896792,0.0503473671891961
"295","4FGL J0202.6-0258",1.34441,0.426546551157861,"FSRQ",3,-9.60032627851896,-11.5346171485516,0.923651432019001,13.0413926851582,-12.5058454059816,18.8363,2.3761237,1.01803623587,3.06364858660852,2.368793,0.028147241,92.1662646540217,110.736088123895,-8.86735511500369,-125.201624903809,120.06019628614,-180.834625880067,-22.8115627981217,-9.77348002770729,-29.4120260341653,-22.7411856862718,-0.270222697440106,133.04739276366,-10.6539656470506,-150.427471707221,144.25013887697,-217.269508995262,-27.4076771770998,-11.742658224113,-35.3380135242305,-27.3231203591689,-0.324667648723014,0.853131967870752,12.0457010291685,-11.5510420178431,17.3981754689395,2.19471005815929,0.940310627108559,2.82974340422395,2.18793904660659,0.025998239457034,170.077923168498,-163.093640799287,245.651585035446,30.9879622402111,13.276610319701,39.9542442672917,30.892359702854,0.367079222884786,156.39616931831,-235.56385582069,-29.7154356576889,-12.7314037834776,-38.3135156023801,-29.6237590567713,-0.352005044550906,354.80619769,44.75737885031,19.1760359497181,57.7078038719341,44.6192955859,0.5301898756483,5.64596383770169,2.4189800275095,7.27960801511202,5.6285451876941,0.0668813264297117,1.03639777754436,3.11890527513939,2.4115171092752,0.0286549112777657,9.38594266222841,7.25714932641817,0.0862332551065795,5.611180276849,0.066674987450113,0.000792267175912081
"299","4FGL J0203.7+3042",0.761,0.56785917092561,"BLL",2,-8.64781748188864,-10.6903698325741,1.701946907844,13.0043213737826,-11.8124792791635,18.4308,2.238667,2.88825123366591,2.94441344601495,2.1407046,0.098529845,74.7847472000587,92.4483671259892,-14.7181262228997,-112.458997716296,102.152164814798,-159.386194445193,-19.3595836187272,-24.9770695105825,-25.4627500723561,-18.5124226634394,-0.852068116078778,114.28400715721,-18.1944418802583,-139.021004907385,126.279772133877,-197.032068310207,-23.9321781619792,-30.876473857277,-31.4768686779038,-22.8849238762926,-1.0533204825962,2.89662327711976,22.132664550719,-20.1042125831437,31.3682430690912,3.81009237834241,4.91565025621432,5.01123535985945,3.64336557457743,0.167692565028099,169.11237439262,-153.613276767391,239.680046375913,29.1123451168819,37.5597472508157,38.2900987092653,27.8384105847348,1.28131376928899,139.534666720668,-217.713443098407,-26.4442075504472,-34.1174078506971,-34.7808228203421,-25.2870287303101,-1.1638817524417,339.69438864,41.2604237436,53.2327808374496,54.2678953408124,39.45489834168,1.815983867226,5.011629936889,6.46583272451716,6.59156121594996,4.7923247447682,0.220575512516615,8.34199518877264,8.50420576787518,6.18289270186429,0.284578946374161,8.66957054107365,6.30311940818606,0.290112600451769,4.58261618446116,0.210923292428787,0.00970813035572403
"300","4FGL J0204.0-3334",0.617,0.618429189857761,"BLL",2,-9.86646109162978,-11.829738284605,0.848645963863878,14.7050079593333,-12.7011469235903,18.6756,1.948115,1.06121687075126,3.48415970337275,1.7298892,0.1344663,97.3470544726444,116.717652509219,-8.3731323830316,-145.086388882869,125.315371940677,-184.262080762841,-19.2210008495204,-10.4704549650484,-34.3763261503516,-17.0678844846306,-1.32670651708542,139.94270788225,-10.0392596487961,-173.956395631947,150.25124402039,-220.92746030797,-23.0456905983134,-12.553917844195,-41.2166974326668,-20.4641364973648,-1.59070113709919,0.72019997198245,12.4793456532744,-10.778777073147,15.8489725627362,1.65325993189268,0.900597414147313,2.95681806972445,1.46806348751171,0.114114282770709,216.237259084057,-186.770466604057,274.624846645326,28.6470465806967,15.6052025309761,51.2345961696848,25.4380344547648,1.9773280117621,161.319133174627,-237.201539486203,-24.7432948390501,-13.4786713932045,-44.2528242977901,-21.9715768907321,-1.70787623257157,348.77803536,36.382216494,19.8188617914023,65.0687729563082,32.30671874352,2.51123883228,3.795152053225,2.0673725041636,6.78754378053601,3.370023098858,0.2619558160245,1.1261812467671,3.69744905761088,1.8357876035704,0.1426979061075,12.1393688386065,6.02721024193973,0.468502063921632,2.99251664427664,0.23261180013396,0.01808118583569
"305","4FGL J0205.0-1700",1.74,0.364963503649635,"FSRQ",3,-9.07572071393812,-10.9100948885606,1.54092881296762,12.4456042032736,-11.8601209135988,17.433,2.6324944,2.3699659077756,2.5864654938661,2.5640385,0.08165045,82.3687064774054,99.0169741711398,-13.9850395465543,-112.952827865125,107.639145045359,-158.217039206083,-23.8917839554061,-21.5091486805262,-23.4740384585667,-23.2704973257848,-0.741036680367369,119.030170477396,-16.8116795659938,-135.782722803184,129.395044557165,-190.195684192277,-28.7207636976044,-25.8565529364855,-28.2185839640669,-27.9739033329226,-0.890814157193673,2.37446160663379,19.1777901116152,-18.2756020410441,26.8630119964645,4.0564864709359,3.65194875304238,3.98555920324479,3.95100080220827,0.125817530996772,154.893063984541,-147.606370693618,216.964218075669,32.7629833697342,29.4956576634271,32.190125822082,31.9110083329553,1.01618918371918,140.662468085183,-206.757487886767,-31.2217018883716,-28.1080822273255,-30.6757934961028,-30.4098066371224,-0.96838420964975,303.909489,45.8922748752,41.3156156702521,45.0898529545677,44.6988831705,1.42341229485,6.93002676603136,6.23892198041019,6.80885592839573,6.7498169926344,0.21494435238248,5.61673840401863,6.12983504210063,6.07668383122409,0.193508782854536,6.68980375095999,6.63179710519419,0.211186071483639,6.57429342948225,0.209354897342325,0.0066667959852025
"306","4FGL J0205.2+3212",1.466,0.40551500405515,"FSRQ",3,-9.14996674231023,-10.8860566476932,1.39743541289461,12.3502480183342,-11.5850266520292,17.6749,2.656786,2.4143412068107,2.75352231469365,2.6310651,0.070948474,83.7218913853833,99.6070562812976,-12.7864875525123,-113.00435862704,106.002608574845,-161.724747173659,-24.3095035414354,-22.0911417469071,-25.194637603656,-24.0741581618531,-0.649176177517662,118.506229336785,-15.2125610662632,-134.445499540646,126.115256399025,-192.409962642312,-28.9219228967981,-26.2826551442012,-29.9749998984423,-28.6419237223685,-0.772349107031385,1.95282573321193,17.2586739388517,-16.1893265028735,24.699531179371,3.71268684088262,3.37388590120799,3.84786959274845,3.6767435443711,0.0991459100584326,152.528626114367,-143.077952451572,218.289398699255,32.8119660316379,29.8177127049964,34.0066835104842,32.4943065373832,0.876231250422333,134.212842528226,-204.764187571951,-30.778936618738,-27.9702072279943,-31.899629402683,-30.4809593067238,-0.821939962210799,312.40209001,46.9584268714,42.6732393962585,48.6682315599788,46.50381253599,1.2540071831026,7.058511849796,6.41438791747778,7.31551953636568,6.9901769227686,0.188494912444564,5.82904346290417,6.64794238823767,6.35228888873153,0.171293824338538,7.58188513751588,7.24469646426168,0.195358206352462,6.92250356043801,0.186670053839657,0.00503368596292868
"307","4FGL J0206.0-0958",0.165866,0.857731506022133,"FSRQ",3,-10.03763066433,-11.8601209135988,0.728497440731886,16.9400181550077,-11.9172146296835,19.4562,1.8365036,1.14111434347253,3.76360145207609,1.8050364,0.021429,100.754029353498,119.047513365,-7.31238824997629,-170.037645687011,119.620599000313,-195.294149731337,-18.4341448505124,-11.4540843255466,-37.7776413436758,-18.1182887188718,-0.215096387505927,140.662468085183,-8.64006773232742,-200.910663596949,141.339606461355,-230.75288451916,-21.7811547542594,-13.5337540898261,-44.6367682922183,-21.407949957447,-0.254150531057508,0.530708521152908,12.3407598718748,-8.68166035837706,14.1737919063677,1.3378881724949,0.831298878802184,2.74177402577224,1.3149643978279,0.0156109716574436,286.964215091989,-201.877832183962,329.58838122746,31.1104043257369,19.3304976953643,63.7554769263821,30.5773493864497,0.363007649043659,142.020004529944,-231.863711278049,-21.8860075693865,-13.5989045481726,-44.8516462849794,-21.5110061931913,-0.255373992299489,378.54371844,35.73138134232,22.2017488894702,73.2253825718827,35.11914920568,0.4169269098,3.37274547281296,2.09566059979893,6.91186761570296,3.31495584673104,0.0393544356444,1.30214194487874,4.29469960007806,2.05975292653002,0.0244529392662728,14.1646958900692,6.79343761609019,0.0806502155165384,3.25815640532496,0.0386801250156,0.000459202041
"308","4FGL J0206.4-1151",1.663,0.375516334960571,"FSRQ",3,-8.97061622231479,-10.9136401693253,1.5332616595107,12.8401060944568,-11.9913998282381,19.3378,2.3991108,2.31404777344084,2.86927459539128,2.3790665,0.04408116,80.4719554080573,97.9020775474554,-13.75430191586,-115.183664027177,107.570245827455,-173.471982383879,-21.5215022616106,-20.7584344956398,-25.7391612316927,-21.3416925388657,-0.395435168994454,119.10754174551,-16.7334660373223,-140.132297650861,130.869822851899,-211.045790866378,-26.183031997542,-25.2546847339616,-31.3142304810867,-25.964275719896,-0.481085918486454,2.35089131652551,19.6872423786803,-18.3859536005007,29.6499073192861,3.67846460655805,3.54804072929295,4.39934872772154,3.64773144987632,0.0675879525347568,164.868324516906,-153.970846015628,248.299403633386,30.804837204357,29.7126189186218,36.8417902189535,30.5474662657679,0.566006771166723,143.793669840668,-231.887291598502,-28.7686968350441,-27.7486720729732,-34.4066188903429,-28.528337619467,-0.528594814452535,373.95050884,46.39352482824,44.7485930332443,55.4854582707575,46.0059121637,0.852432655848,5.75573263067664,5.55165700497787,6.88370766996885,5.7076441340682,0.105755587032528,5.35481709776651,6.63963848885556,5.50527353719269,0.102005910148689,8.2327367037578,6.82619506919645,0.126480952523378,5.65995741142225,0.10487201103714,0.0019431486669456
"316","4FGL J0208.5-0046",2.025,0.330578512396694,"BLL",2,-9.6458915608526,-11.5702477199976,0.95958635232602,13.2278867046137,-12.1771783546969,20.4792,2.3263183,0.833609386231652,3.10632466792735,2.3318717,-0.007508049,93.0432240037274,111.605354839299,-9.25606589781089,-127.594760731947,117.459741926568,-197.540142453013,-22.439414057827,-8.0409057436994,-29.9632708996287,-22.492981552021,0.0724218264875678,133.870632302109,-11.1026518051409,-153.049925984443,140.892970094436,-236.949417107375,-26.9160790065637,-9.64506710041536,-35.9409459066587,-26.9803332202519,0.0868699868238802,0.920805967570357,12.6932995518621,-11.685054159007,19.651560826555,2.23230329184627,0.799920190198763,2.98078675723674,2.23763225869528,-0.00720462135299503,174.976986670095,-161.078335657804,270.896537401124,30.7722749112695,11.0268905169748,41.0901107750896,30.8457346572949,-0.099315621544688,148.283672682099,-249.378870961509,-28.3279928488953,-10.1510101742922,-37.8262695089459,-28.3956175911703,0.0914268517688037,419.39763264,47.64113772936,17.0716533425152,63.6150441394177,47.75486691864,-0.1537588370808,5.41175683291489,1.93924077024246,7.22629992074081,5.42467580896211,-0.0174661117859967,0.694904608813511,2.58946139986716,1.94387013660796,-0.00625878011868717,9.64925294257395,7.24355058415168,-0.0233224378167073,5.43762562526089,-0.0175078069853133,5.6370799786401e-05
"317","4FGL J0208.6+3523",0.318,0.758725341426404,"BLL",2,-9.63638802010786,-11.5228787452803,1.00515205927514,16.3404441148401,-12.1051303432547,19.7433,1.8797629,0.988985951770533,3.62103869876575,1.805711,0.09318947,92.8599740740782,111.038930698175,-9.68603526238569,-157.462859911487,116.649733021584,-190.254099597395,-18.1141246902032,-9.53025237769653,-34.8937339371332,-17.400531848177,-0.8980098923082,132.776734578433,-11.5822452995963,-188.288956179332,139.485949141138,-227.499651931693,-21.6602799665765,-11.3959652030375,-41.7247898578455,-20.8069889020189,-1.07381096314694,1.01033066226505,16.4246310515019,-12.1674966923165,19.8450186518869,1.88944754988401,0.994081266016334,3.63969450477937,1.81501413010577,0.0936695876732588,267.010113870213,-197.80320587681,322.614290292523,30.7161606165998,16.1604696752684,59.1693804948552,29.5061196830521,1.52275732662657,146.534180627187,-238.995219905981,-22.7547749189145,-11.9718038538302,-43.833145426529,-21.8583670172489,-1.12807068096883,389.79789489,37.11272286357,19.5258463415912,71.4912533413419,35.6506939863,1.839867663051,3.53350856021641,1.85905910075944,6.80669420540414,3.3943085459219,0.175174108376663,0.978093212799467,3.58115640389678,1.78582281195752,0.0921630766829415,13.1119212579592,6.53854940978701,0.33744267718747,3.260592215521,0.16827325106317,0.0086842773188809
"319","4FGL J0209.3-5228",0.163,0.859845227858985,"BLL",2,-8.75696195131371,-10.7258421507363,1.72971167247094,16.1398790864012,-10.9469215565166,17.736841,1.8509203,1.85964236891389,3.40800572242443,1.8072455,0.029567605,76.6843826167559,93.9257916097947,-15.1470193025713,-141.336307058419,95.8617755544315,-155.320841773501,-16.2084386420142,-16.2848174676299,-29.8437764411301,-15.8259800801829,-0.258922391976473,115.043689842512,-18.5526143652095,-173.11379541271,117.41495265169,-190.242556818708,-19.8526789713935,-19.9462305057918,-36.5537314275305,-19.3842299606285,-0.317137464005322,2.99190246988223,27.9173372480179,-18.9350179939305,30.6796209104612,3.20155844772342,3.21664511213188,5.89486727792531,3.12601363637059,0.0511434314955103,260.495696923652,-176.681990290497,286.270469114724,29.8736298405655,30.014402978219,55.0048002856938,29.1687238494427,0.477217569574473,119.835091564527,-194.163807087407,-20.2618793314641,-20.3573591356751,-37.3071713075399,-19.7837747218676,-0.323674252549067,314.595528659281,32.8294790647723,32.9841810142891,60.4472556257322,32.0548260814655,0.524435908635805,3.42590595695209,3.44204981136282,6.30794697415154,3.34506738303365,0.0547272803168815,3.45826974025968,6.33767183492147,3.36083030282898,0.0549851710053103,11.6145030040777,6.1591030058258,0.100766567038385,3.26613629727025,0.0534359210820275,0.000874243265436025
"320","4FGL J0209.9+7229",0.895,0.527704485488127,"BLL",2,-9.10902040301031,-11.2732727909734,1.15394022782792,12.8000293592441,-11.9281179926939,20.2298,2.2753031,2.17962887733866,3.2959535490162,2.0761094,0.26583546,82.9742527024581,102.688471861678,-10.5112650791389,-116.595728592486,108.653470164963,-184.273660948818,-20.7257823609326,-19.8542839146683,-30.0229081253628,-18.9113228834815,-2.42150062898363,127.086679419702,-13.0086829727821,-144.298222699228,134.468928014556,-228.056053906834,-25.6501125284475,-24.5715509173218,-37.1561834644367,-23.4045476101042,-2.99683565809391,1.33157804939954,14.7704687950102,-13.7643351940474,23.3439800209132,2.62556377759156,2.51516144329647,3.80333338926199,2.39570615403168,0.306758231277139,163.840751597512,-152.68026050701,258.942033931637,29.1239464811792,27.8993136221911,42.1883021941123,26.5742612730027,3.40270169272817,142.279998847627,-241.303441368599,-27.1400838459421,-25.9988704291784,-39.3145228311034,-24.7640778889409,-3.17091673352205,409.24480804,46.02892665238,44.0934562627855,66.676481105888,41.99927794012,5.377798188708,5.17700419686961,4.95931634145816,7.49929332753257,4.72377815375914,0.604856246227926,4.75078204292857,7.18395553380254,4.52514800075423,0.579422645236605,10.8633097972725,6.8427601450759,0.876181327841355,4.31023024076836,0.551903497359324,0.0706684917934116
